2455587.826780 0.151400 0.000370 0 0 -1
2455587.829140 0.152900 0.000350 0 0 -1
2455587.831290 0.154700 0.000350 0 0 -1
2455671.667490 0.148500 0.000180 0 0 -1
2455671.669300 0.147800 0.000170 0 0 -1
2455671.671090 0.147800 0.000170 0 0 -1
2456348.725790 0.149600 0.000530 0 0 -1
2456348.727060 0.149900 0.000550 0 0 -1
2456348.728350 0.151500 0.000530 0 0 -1
2456348.729640 0.148400 0.000510 0 0 -1
2456429.579570 0.149800 0.000370 0 0 -1
2456429.582830 0.150500 0.000380 0 0 -1
2456699.792880 0.146700 0.000270 0 0 -1
2456699.794700 0.145800 0.000320 0 0 -1
2456699.796350 0.147300 0.000320 0 0 -1
2456703.788410 0.147500 0.000370 0 0 -1
2456703.790090 0.146500 0.000360 0 0 -1
2456703.791800 0.145400 0.000370 0 0 -1
2456816.560510 0.149400 0.000560 0 0 -1
2456816.562190 0.151500 0.000560 0 0 -1
2456816.563800 0.151400 0.000570 0 0 -1
2457028.818800 0.147700 0.000270 0 0 -1
2457028.820340 0.147500 0.000290 0 0 -1
2457028.822070 0.147400 0.000280 0 0 -1
2457052.725250 0.150500 0.000290 0 0 -1
2457052.726890 0.149300 0.000280 0 0 -1
2457052.728510 0.147700 0.000240 0 0 -1
2457061.740670 0.145600 0.000430 0 0 -1
2457061.742070 0.145500 0.000330 0 0 -1
2457061.743460 0.145100 0.000410 0 0 -1
2457061.744870 0.146000 0.000390 0 0 -1
2457117.677340 0.155700 0.000400 0 0 -1
2457117.678990 0.152700 0.000400 0 0 -1
2457117.680460 0.153100 0.000390 0 0 -1
2457202.469680 0.151500 0.000470 0 0 -1
2457202.471630 0.149300 0.000500 0 0 -1
2457202.474040 0.150900 0.000490 0 0 -1
2457391.834150 0.151700 0.000550 0 0 -1
2457391.835740 0.150500 0.000280 0 0 -1
2457391.837420 0.150500 0.000480 0 0 -1
2457452.766510 0.150000 0.000330 0 0 -1
2457452.767720 0.147900 0.000310 0 0 -1
2457452.768900 0.149100 0.000290 0 0 -1
2457507.624680 0.153400 0.000600 0 0 -1
2457534.530420 0.150100 0.000420 0 0 -1
2457766.783580 0.150600 0.000390 0 0 -1
2457766.784860 0.150000 0.000400 0 0 -1
2457766.786150 0.151500 0.000410 0 0 -1
2457766.787420 0.152700 0.000380 0 0 -1
2457769.829200 0.146700 0.000310 0 0 -1
2457769.830600 0.145900 0.000320 0 0 -1
2457769.832000 0.146600 0.000280 0 0 -1
2457769.833410 0.149200 0.000270 0 0 -1
2457832.740230 0.156500 0.000510 0 0 -1
2457832.742450 0.157200 0.000510 0 0 -1
2457852.626190 0.153200 0.000390 0 0 -1
2457852.627780 0.149500 0.000390 0 0 -1
2457852.629420 0.151000 0.000350 0 0 -1
2457853.606470 0.155600 0.000740 0 0 -1
2457853.608190 0.153000 0.000760 0 0 -1
2457853.610330 0.154700 0.000760 0 0 -1
