2458156.787400 -3.090000 1.090000 0 0 -1
2458156.789350 -2.650000 1.100000 0 0 -1
2458156.791240 -2.250000 1.110000 0 0 -1
2458156.797380 -1.880000 1.090000 0 0 -1
2458203.675190 0.320000 0.960000 0 0 -1
2458203.676690 2.240000 1.070000 0 0 -1
2458203.678100 0.280000 1.070000 0 0 -1
2458203.679550 1.220000 1.050000 0 0 -1
2458203.680970 0.540000 1.050000 0 0 -1
2458203.682400 0.600000 0.970000 0 0 -1
2458204.657390 2.710000 0.990000 0 0 -1
2458204.658840 2.390000 1.060000 0 0 -1
2458204.660270 2.740000 0.990000 0 0 -1
2458204.661680 2.390000 0.980000 0 0 -1
2458204.663120 3.440000 1.000000 0 0 -1
2458204.665510 2.540000 1.020000 0 0 -1
2458205.711510 2.870000 0.970000 0 0 -1
2458205.712920 3.940000 0.950000 0 0 -1
2458205.714360 2.580000 0.980000 0 0 -1
2458205.715770 4.420000 1.020000 0 0 -1
2458205.717210 4.210000 0.990000 0 0 -1
2458205.718650 1.480000 0.900000 0 0 -1
2458206.697460 3.430000 0.960000 0 0 -1
2458206.698890 2.020000 0.930000 0 0 -1
2458206.700310 4.680000 0.920000 0 0 -1
2458206.701840 2.470000 0.950000 0 0 -1
2458206.703240 4.400000 0.950000 0 0 -1
2458206.704750 3.960000 0.970000 0 0 -1
2458207.739560 2.660000 0.870000 0 0 -1
2458207.740980 1.310000 0.900000 0 0 -1
2458207.742390 0.260000 0.890000 0 0 -1
2458207.743830 1.850000 0.870000 0 0 -1
2458207.745390 3.280000 0.910000 0 0 -1
2458207.746830 -1.070000 0.870000 0 0 -1
2458208.682520 1.550000 0.930000 0 0 -1
2458208.683930 -0.240000 0.930000 0 0 -1
2458208.685350 -0.120000 0.920000 0 0 -1
2458208.686770 1.670000 0.890000 0 0 -1
2458208.688180 0.380000 0.900000 0 0 -1
2458208.689630 2.500000 0.930000 0 0 -1
2458209.667280 1.240000 0.950000 0 0 -1
2458209.668610 -0.870000 0.940000 0 0 -1
2458209.669960 -0.900000 0.920000 0 0 -1
2458209.671250 -0.510000 0.970000 0 0 -1
2458209.672560 -0.890000 0.960000 0 0 -1
2458209.673870 -1.170000 0.940000 0 0 -1
2458507.839240 -1.760000 1.290000 0 0 -1
2458507.840860 -0.210000 1.080000 0 0 -1
2458507.842570 -0.110000 1.220000 0 0 -1
2458507.844220 -0.410000 1.250000 0 0 -1
2458507.845880 0.900000 1.180000 0 0 -1
2458527.822000 -6.290000 1.270000 0 0 -1
2458527.823540 -5.560000 1.270000 0 0 -1
2458527.825000 -5.070000 1.240000 0 0 -1
2458527.826440 -5.270000 1.320000 0 0 -1
2458527.827890 -6.990000 1.280000 0 0 -1
2458527.829370 -6.240000 1.350000 0 0 -1
2458914.784070 -2.540000 1.300000 0 0 -1
2458914.785400 -2.700000 1.350000 0 0 -1
2458914.786600 -4.340000 1.330000 0 0 -1
2458914.787790 -4.960000 1.370000 0 0 -1
2458914.789000 -3.770000 1.260000 0 0 -1
