2454246.797820 0.152400 0.000002 0 0 -1
2454246.798460 0.153300 0.000002 0 0 -1
2454248.806540 0.170700 0.000003 0 0 -1
2454250.798590 0.164600 0.000003 0 0 -1
2454251.802350 0.163500 0.000003 0 0 -1
2454255.759610 0.151800 0.000002 0 0 -1
2454277.736270 0.166300 0.000003 0 0 -1
2454277.736960 0.166400 0.000002 0 0 -1
2454277.737650 0.173000 0.000003 0 0 -1
2454278.736680 0.168200 0.000002 0 0 -1
2454279.736740 0.166200 0.000003 0 0 -1
2454865.086560 0.154600 0.000003 0 0 -1
2454983.781690 0.160500 0.000003 0 0 -1
2454984.825090 0.167000 0.000005 0 0 -1
2455585.148890 0.150100 0.000003 0 0 -1
2456641.120250 0.170800 0.000004 0 0 -1
