2454246.797820 -0.590000 1.010000 0 0 -1
2454246.798460 2.280000 1.070000 0 0 -1
2454248.806540 -1.340000 0.950000 0 0 -1
2454250.798590 2.940000 1.070000 0 0 -1
2454251.802350 -0.150000 1.030000 0 0 -1
2454255.759610 -0.360000 1.130000 0 0 -1
2454277.736270 0.610000 1.060000 0 0 -1
2454277.736960 2.020000 0.970000 0 0 -1
2454277.737650 -2.340000 1.040000 0 0 -1
2454278.736680 -1.820000 1.010000 0 0 -1
2454279.736740 -1.460000 1.140000 0 0 -1
2454865.086560 1.090000 1.320000 0 0 -1
2454983.781690 1.190000 1.140000 0 0 -1
2454984.825090 1.780000 1.180000 0 0 -1
2455585.148890 -0.740000 1.240000 0 0 -1
2456641.120250 -3.140000 1.290000 0 0 -1
