2458488.835880 0.199185 0.000023 0 0 -1
2458488.837614 0.199881 0.000019 0 0 -1
2458488.839270 0.199585 0.000025 0 0 -1
2458488.840984 0.199093 0.000021 0 0 -1
2458488.842693 0.199127 0.000021 0 0 -1
2458488.844424 0.199620 0.000017 0 0 -1
2458488.846134 0.199771 0.000017 0 0 -1
2458524.797756 0.198525 0.000007 0 0 -1
2458524.799485 0.198624 0.000007 0 0 -1
2458524.801180 0.198476 0.000007 0 0 -1
2458524.802864 0.198943 0.000006 0 0 -1
2458524.804592 0.198871 0.000006 0 0 -1
2458524.806279 0.199028 0.000006 0 0 -1
2458524.807974 0.199101 0.000006 0 0 -1
2458533.759937 0.199834 0.000007 0 0 -1
2458533.761781 0.199614 0.000007 0 0 -1
2458533.763580 0.199840 0.000007 0 0 -1
2458533.765409 0.199923 0.000006 0 0 -1
2458533.767210 0.199534 0.000007 0 0 -1
2458533.769090 0.199727 0.000007 0 0 -1
2458536.684627 0.198694 0.000008 0 0 -1
2458536.686307 0.198558 0.000008 0 0 -1
2458536.688058 0.198716 0.000008 0 0 -1
2458536.689753 0.198757 0.000007 0 0 -1
2458536.691407 0.198649 0.000008 0 0 -1
2458536.693135 0.198890 0.000008 0 0 -1
2458536.694822 0.199048 0.000008 0 0 -1
2458537.738415 0.199991 0.000009 0 0 -1
2458537.740131 0.200156 0.000008 0 0 -1
2458537.741858 0.200255 0.000009 0 0 -1
2458537.743576 0.200276 0.000009 0 0 -1
2458537.745276 0.199984 0.000009 0 0 -1
2458537.746999 0.199812 0.000008 0 0 -1
2458537.748658 0.200190 0.000009 0 0 -1
2458555.667377 0.198823 0.000007 0 0 -1
2458555.669377 0.199126 0.000007 0 0 -1
2458555.671377 0.199016 0.000007 0 0 -1
2458555.673522 0.199006 0.000006 0 0 -1
2458555.675545 0.199113 0.000006 0 0 -1
2458555.677567 0.199139 0.000006 0 0 -1
2458555.679558 0.199370 0.000007 0 0 -1
2458561.654648 0.199008 0.000006 0 0 -1
2458561.656336 0.198997 0.000006 0 0 -1
2458561.658064 0.199022 0.000006 0 0 -1
2458561.659762 0.199156 0.000006 0 0 -1
2458561.661501 0.199253 0.000006 0 0 -1
2458561.663206 0.198951 0.000006 0 0 -1
2458561.664940 0.199342 0.000006 0 0 -1
2458562.728201 0.199574 0.000007 0 0 -1
2458562.729942 0.199506 0.000007 0 0 -1
2458562.731672 0.199885 0.000007 0 0 -1
2458562.733418 0.199767 0.000007 0 0 -1
2458562.736879 0.199847 0.000007 0 0 -1
2458562.738651 0.199700 0.000008 0 0 -1
2458568.798669 0.199359 0.000013 0 0 -1
2458568.800548 0.199486 0.000012 0 0 -1
2458568.802459 0.199772 0.000011 0 0 -1
2458568.804345 0.199727 0.000011 0 0 -1
2458568.806380 0.199304 0.000011 0 0 -1
2458568.808288 0.199150 0.000011 0 0 -1
2458568.810182 0.199721 0.000010 0 0 -1
2458573.653024 0.198976 0.000006 0 0 -1
2458573.654734 0.198671 0.000006 0 0 -1
2458573.656440 0.199226 0.000006 0 0 -1
2458573.658116 0.199064 0.000006 0 0 -1
2458573.659785 0.198983 0.000006 0 0 -1
2458573.661488 0.199021 0.000006 0 0 -1
2458573.663215 0.198945 0.000006 0 0 -1
2458599.704327 0.198549 0.000013 0 0 -1
2458599.706479 0.198668 0.000015 0 0 -1
2458599.708757 0.198796 0.000016 0 0 -1
2458599.710979 0.198477 0.000020 0 0 -1
2458599.713106 0.199153 0.000019 0 0 -1
2458599.715236 0.198855 0.000019 0 0 -1
2458599.717385 0.199011 0.000020 0 0 -1
2458603.745946 0.199605 0.000007 0 0 -1
2458603.747670 0.199254 0.000008 0 0 -1
2458603.749372 0.199509 0.000007 0 0 -1
2458603.751070 0.199395 0.000007 0 0 -1
2458603.752777 0.199438 0.000007 0 0 -1
2458603.754490 0.199617 0.000007 0 0 -1
2458603.756199 0.199328 0.000007 0 0 -1
2458604.554356 0.198288 0.000010 0 0 -1
2458604.556002 0.198119 0.000011 0 0 -1
2458604.557720 0.198259 0.000011 0 0 -1
2458604.559445 0.198020 0.000012 0 0 -1
2458604.561176 0.198181 0.000011 0 0 -1
2458604.562858 0.198288 0.000011 0 0 -1
2458604.564560 0.198434 0.000010 0 0 -1
2458606.751873 0.198699 0.000009 0 0 -1
2458606.753633 0.198576 0.000008 0 0 -1
2458606.755388 0.198897 0.000007 0 0 -1
2458606.757142 0.198446 0.000008 0 0 -1
2458606.758850 0.198895 0.000008 0 0 -1
2458606.760611 0.198788 0.000007 0 0 -1
2458606.762331 0.198641 0.000007 0 0 -1
2458608.742491 0.198716 0.000007 0 0 -1
2458608.744260 0.198397 0.000008 0 0 -1
2458608.746026 0.198742 0.000007 0 0 -1
2458608.747847 0.198555 0.000008 0 0 -1
2458608.749627 0.198383 0.000008 0 0 -1
2458608.751416 0.198434 0.000007 0 0 -1
2458608.753222 0.198370 0.000007 0 0 -1
2458609.653276 0.198873 0.000013 0 0 -1
2458609.655160 0.200333 0.000025 0 0 -1
2458609.656825 0.198948 0.000023 0 0 -1
2458609.659150 0.198601 0.000014 0 0 -1
2458609.660708 0.199066 0.000017 0 0 -1
2458609.662677 0.198437 0.000011 0 0 -1
2458609.664441 0.198090 0.000010 0 0 -1
2458624.623193 0.197972 0.000006 0 0 -1
2458624.625081 0.197790 0.000006 0 0 -1
2458624.626893 0.197803 0.000006 0 0 -1
2458624.628770 0.197989 0.000006 0 0 -1
2458624.630567 0.198051 0.000006 0 0 -1
2458624.632405 0.198066 0.000006 0 0 -1
2458624.634277 0.198268 0.000006 0 0 -1
2458639.632586 0.202051 0.000012 0 0 -1
2458639.634270 0.201700 0.000013 0 0 -1
2458639.635916 0.201671 0.000012 0 0 -1
2458639.637570 0.201961 0.000013 0 0 -1
2458639.639311 0.201784 0.000012 0 0 -1
2458639.640963 0.201882 0.000013 0 0 -1
2458639.642553 0.201865 0.000014 0 0 -1
2458667.534693 0.198972 0.000016 0 0 -1
2458667.536278 0.199862 0.000027 0 0 -1
2458667.537995 0.199982 0.000019 0 0 -1
2458667.539657 0.199956 0.000019 0 0 -1
2458667.541281 0.198723 0.000016 0 0 -1
2458667.542965 0.198883 0.000014 0 0 -1
2458667.544583 0.199192 0.000017 0 0 -1
2458667.547615 0.198811 0.000013 0 0 -1
2458667.549278 0.198792 0.000014 0 0 -1
2458667.550908 0.199045 0.000012 0 0 -1
2458678.480185 0.199090 0.000005 0 0 -1
2458678.481851 0.199166 0.000005 0 0 -1
2458678.483510 0.199212 0.000005 0 0 -1
2458678.485173 0.199228 0.000005 0 0 -1
2458678.486831 0.199362 0.000005 0 0 -1
2458678.488502 0.199121 0.000005 0 0 -1
2458678.490132 0.199334 0.000005 0 0 -1
2458684.530666 0.199474 0.000009 0 0 -1
2458684.532330 0.199570 0.000008 0 0 -1
2458684.533969 0.199311 0.000008 0 0 -1
2458684.535612 0.199200 0.000009 0 0 -1
2458684.537249 0.199060 0.000009 0 0 -1
2458684.538881 0.199305 0.000010 0 0 -1
2458684.540572 0.199215 0.000009 0 0 -1
2458688.457552 0.198864 0.000011 0 0 -1
2458688.459233 0.198386 0.000011 0 0 -1
2458688.460922 0.198811 0.000011 0 0 -1
2458688.462527 0.198709 0.000011 0 0 -1
2458688.464189 0.198631 0.000011 0 0 -1
2458688.465857 0.198894 0.000014 0 0 -1
2458688.467463 0.198829 0.000014 0 0 -1
2458695.462378 0.198510 0.000007 0 0 -1
2458695.464065 0.198856 0.000008 0 0 -1
2458695.465749 0.198726 0.000009 0 0 -1
2458695.467411 0.198794 0.000008 0 0 -1
2458695.469031 0.198708 0.000008 0 0 -1
2458695.470636 0.198680 0.000008 0 0 -1
2458695.472290 0.198855 0.000007 0 0 -1
2458706.456972 0.198893 0.000005 0 0 -1
2458706.458629 0.198964 0.000005 0 0 -1
2458706.460297 0.199035 0.000005 0 0 -1
2458706.461952 0.198913 0.000005 0 0 -1
2458706.463612 0.198877 0.000005 0 0 -1
2458706.465288 0.198843 0.000005 0 0 -1
2458706.466951 0.198889 0.000005 0 0 -1
2458716.465367 0.198875 0.000006 0 0 -1
2458716.467046 0.198772 0.000006 0 0 -1
2458716.468677 0.198793 0.000007 0 0 -1
2458716.470377 0.198700 0.000006 0 0 -1
2458716.471972 0.198686 0.000006 0 0 -1
2458716.473641 0.198894 0.000006 0 0 -1
2458716.475293 0.198700 0.000006 0 0 -1
2458817.822585 0.198843 0.000007 0 0 -1
2458817.824224 0.198565 0.000006 0 0 -1
2458817.825870 0.198805 0.000006 0 0 -1
2458817.827522 0.198937 0.000006 0 0 -1
2458817.829186 0.198666 0.000006 0 0 -1
2458817.830825 0.198778 0.000006 0 0 -1
2458817.832495 0.198932 0.000007 0 0 -1
2458858.688005 0.198093 0.000008 0 0 -1
